"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,GSM300166,GSM300166_SE,GSM300167,GSM300167_SE,GSM300168,GSM300168_SE,GSM300169,GSM300169_SE,GSM300170,GSM300170_SE,GSM300171,GSM300171_SE,GSM300172,GSM300172_SE,GSM300173,GSM300173_SE,GSM300174,GSM300174_SE,GSM300175,GSM300175_SE,GSM300176,GSM300176_SE,GSM300177,GSM300177_SE,GSM300178,GSM300178_SE,GSM300179,GSM300179_SE,GSM300180,GSM300180_SE,GSM300181,GSM300181_SE,GSM300182,GSM300182_SE,GSM300183,GSM300183_SE,GSM300185,GSM300185_SE,GSM300186,GSM300186_SE,GSM300187,GSM300187_SE,GSM300188,GSM300188_SE,GSM300189,GSM300189_SE,GSM300190,GSM300190_SE,GSM300191,GSM300191_SE,GSM300192,GSM300192_SE,GSM300193,GSM300193_SE,GSM300194,GSM300194_SE,GSM300195,GSM300195_SE,GSM300196,GSM300196_SE,GSM300197,GSM300197_SE,GSM300198,GSM300198_SE,GSM300199,GSM300199_SE,GSM300200,GSM300200_SE,GSM300201,GSM300201_SE,GSM300202,GSM300202_SE,GSM300203,GSM300203_SE,GSM300204,GSM300204_SE,GSM300205,GSM300205_SE,GSM300206,GSM300206_SE,GSM300207,GSM300207_SE,GSM300208,GSM300208_SE,GSM300209,GSM300209_SE,GSM300210,GSM300210_SE,GSM300211,GSM300211_SE,GSM300212,GSM300212_SE,GSM300213,GSM300213_SE,GSM300214,GSM300214_SE,GSM300215,GSM300215_SE,GSM300216,GSM300216_SE,GSM300217,GSM300217_SE,GSM300218,GSM300218_SE,GSM300219,GSM300219_SE,GSM300220,GSM300220_SE,GSM300221,GSM300221_SE,GSM300222,GSM300222_SE,GSM300223,GSM300223_SE,GSM300224,GSM300224_SE,GSM300225,GSM300225_SE,GSM300226,GSM300226_SE,GSM300227,GSM300227_SE,GSM300228,GSM300228_SE,GSM300229,GSM300229_SE,GSM300230,GSM300230_SE,GSM300231,GSM300231_SE,GSM300232,GSM300232_SE,GSM300233,GSM300233_SE,GSM300234,GSM300234_SE,GSM300235,GSM300235_SE,GSM300236,GSM300236_SE,GSM300237,GSM300237_SE,GSM300238,GSM300238_SE,GSM300239,GSM300239_SE,GSM300240,GSM300240_SE,GSM300241,GSM300241_SE,GSM300242,GSM300242_SE,GSM300243,GSM300243_SE,GSM300244,GSM300244_SE,GSM300245,GSM300245_SE,GSM300246,GSM300246_SE,GSM300247,GSM300247_SE,GSM300248,GSM300248_SE,GSM300249,GSM300249_SE,GSM300250,GSM300250_SE,GSM300251,GSM300251_SE,GSM300252,GSM300252_SE,GSM300253,GSM300253_SE,GSM300254,GSM300254_SE,GSM300255,GSM300255_SE,GSM300256,GSM300256_SE,GSM300258,GSM300258_SE,GSM300259,GSM300259_SE,GSM300260,GSM300260_SE,GSM300261,GSM300261_SE,GSM300262,GSM300262_SE,GSM300263,GSM300263_SE,GSM300264,GSM300264_SE,GSM300265,GSM300265_SE,GSM300266,GSM300266_SE,GSM300267,GSM300267_SE,GSM300268,GSM300268_SE,GSM300269,GSM300269_SE,GSM300270,GSM300270_SE,GSM300271,GSM300271_SE,GSM300272,GSM300272_SE,GSM300273,GSM300273_SE,GSM300274,GSM300274_SE,GSM300275,GSM300275_SE,GSM300276,GSM300276_SE,GSM300277,GSM300277_SE,GSM300278,GSM300278_SE,GSM300279,GSM300279_SE,GSM300280,GSM300280_SE,GSM300281,GSM300281_SE,GSM300282,GSM300282_SE,GSM300283,GSM300283_SE,GSM300284,GSM300284_SE,GSM300285,GSM300285_SE,GSM300286,GSM300286_SE,GSM300287,GSM300287_SE,GSM300288,GSM300288_SE,GSM300289,GSM300289_SE,GSM300290,GSM300290_SE,GSM300291,GSM300291_SE,GSM300292,GSM300292_SE,GSM300293,GSM300293_SE,GSM300294,GSM300294_SE,GSM300295,GSM300295_SE,GSM300296,GSM300296_SE,GSM300297,GSM300297_SE,GSM300298,GSM300298_SE,GSM300299,GSM300299_SE,GSM300300,GSM300300_SE,GSM300301,GSM300301_SE,GSM300302,GSM300302_SE,GSM300303,GSM300303_SE,GSM300304,GSM300304_SE,GSM300305,GSM300305_SE,GSM300306,GSM300306_SE,GSM300307,GSM300307_SE,GSM300308,GSM300308_SE,GSM300309,GSM300309_SE,GSM300310,GSM300310_SE,GSM300311,GSM300311_SE,GSM300312,GSM300312_SE,GSM300313,GSM300313_SE,GSM300314,GSM300314_SE,GSM300315,GSM300315_SE,GSM300316,GSM300316_SE,GSM300317,GSM300317_SE,GSM300318,GSM300318_SE,GSM300319,GSM300319_SE,GSM300320,GSM300320_SE,GSM300321,GSM300321_SE,GSM300322,GSM300322_SE,GSM300323,GSM300323_SE,GSM300324,GSM300324_SE,GSM300325,GSM300325_SE,GSM300326,GSM300326_SE,GSM300327,GSM300327_SE,GSM300328,GSM300328_SE,GSM300329,GSM300329_SE,GSM300330,GSM300330_SE,GSM300331,GSM300331_SE,GSM300332,GSM300332_SE,GSM300333,GSM300333_SE,GSM300335,GSM300335_SE,GSM300338,GSM300338_SE,GSM300339,GSM300339_SE,GSM300340,GSM300340_SE,GSM300341,GSM300341_SE,GSM318840,GSM318840_SE,GSM350078,GSM350078_SE
47,https://genenetwork.org/show_trait?trait_id=1555833_a_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,1555833_a_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.78702,,,,,,10.441854159037272,x,x,9.821,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.732,,x,x,x,x,x,x,10.307,,x,x,x,x,x,x,x,x,x,x,x,x,10.094,,x,x,x,x,10.215,,x,x,x,x,x,x,10.13,,x,x,x,x,x,x,10.261,,x,x,10.036,,x,x,10.074,,x,x,x,x,x,x,10.718,,x,x,x,x,x,x,10.996,,x,x,9.793,,x,x,x,x,x,x,10.01,,x,x,x,x,x,x,10.565,,x,x,x,x,x,x,10.37,,x,x,x,x,x,x,10.256,,x,x,x,x,x,x,10.252,,x,x,x,x,x,x,10.255,,x,x,x,x,x,x,10.41,,x,x,x,x,x,x,10.367,,x,x,10.582,,x,x,x,x,9.741,,9.727,,x,x,x,x,10.889,,x,x,x,x,x,x,x,x,10.954,,x,x,x,x,x,x,10.717,,x,x,10.654,,x,x,x,x,x,x,10.691,,x,x,x,x,x,x,10.728,,x,x,x,x,x,x,10.929,,x,x,x,x,x,x,10.782,,x,x,9.637,,x,x,x,x,x,x,9.911,,x,x,x,x,x,x,11.031,,x,x,x,x,x,x,10.851,,x,x,x,x,10.902,,x,x,x,x,x,x,10.854,,x,x,x,x,x,x,10.832,,x,x,x,x,x,x,10.613,,x,x,x,x,x,x,10.881,,x,x,x,x,x,x,10.849,,x,x,x,x,x,x,10.749,,x,x,x,x,x,x,10.084,,x,x,x,x,x,x,10.655,,x,x,x,x,10.255,,x,x,x,x,x,x,10.58,,10.023,,10.446,
48,https://genenetwork.org/show_trait?trait_id=1563335_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,1563335_at,IRGM,"immunity-related GTPase family, M",,N/A,5,150.208251,IRGM,345611,N/A,Hs.519680,+,0.0,0.0,150.208251,150.260488,,,,,,4.914937525987625,x,x,4.885,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.97,,x,x,x,x,x,x,4.877,,x,x,x,x,x,x,x,x,x,x,x,x,4.827,,x,x,x,x,4.853,,x,x,x,x,x,x,4.913,,x,x,x,x,x,x,5.004,,x,x,4.848,,x,x,5.08,,x,x,x,x,x,x,4.932,,x,x,x,x,x,x,4.983,,x,x,4.775,,x,x,x,x,x,x,4.876,,x,x,x,x,x,x,5.011,,x,x,x,x,x,x,4.896,,x,x,x,x,x,x,4.867,,x,x,x,x,x,x,5.029,,x,x,x,x,x,x,4.799,,x,x,x,x,x,x,4.842,,x,x,x,x,x,x,4.892,,x,x,4.908,,x,x,x,x,4.59,,4.797,,x,x,x,x,4.953,,x,x,x,x,x,x,x,x,4.943,,x,x,x,x,x,x,4.941,,x,x,5.019,,x,x,x,x,x,x,4.917,,x,x,x,x,x,x,5.024,,x,x,x,x,x,x,4.929,,x,x,x,x,x,x,4.844,,x,x,4.938,,x,x,x,x,x,x,4.985,,x,x,x,x,x,x,5.02,,x,x,x,x,x,x,4.998,,x,x,x,x,4.879,,x,x,x,x,x,x,4.899,,x,x,x,x,x,x,5.043,,x,x,x,x,x,x,4.956,,x,x,x,x,x,x,4.889,,x,x,x,x,x,x,4.756,,x,x,x,x,x,x,4.96,,x,x,x,x,x,x,5.095,,x,x,x,x,x,x,4.87,,x,x,x,x,4.991,,x,x,x,x,x,x,4.873,,4.761,,4.98,
49,https://genenetwork.org/show_trait?trait_id=1569310_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,1569310_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.787865,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.787865,48.791651,,,,,,6.78958331545194,x,x,6.612,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.641,,x,x,x,x,x,x,6.667,,x,x,x,x,x,x,x,x,x,x,x,x,6.34,,x,x,x,x,6.595,,x,x,x,x,x,x,6.271,,x,x,x,x,x,x,5.994,,x,x,6.616,,x,x,6.556,,x,x,x,x,x,x,6.903,,x,x,x,x,x,x,7.209,,x,x,6.882,,x,x,x,x,x,x,6.653,,x,x,x,x,x,x,6.894,,x,x,x,x,x,x,6.757,,x,x,x,x,x,x,6.567,,x,x,x,x,x,x,6.678,,x,x,x,x,x,x,7.042,,x,x,x,x,x,x,6.873,,x,x,x,x,x,x,6.942,,x,x,6.783,,x,x,x,x,6.78,,6.549,,x,x,x,x,7.036,,x,x,x,x,x,x,x,x,7.193,,x,x,x,x,x,x,6.721,,x,x,7.21,,x,x,x,x,x,x,6.746,,x,x,x,x,x,x,6.89,,x,x,x,x,x,x,6.816,,x,x,x,x,x,x,7.196,,x,x,6.683,,x,x,x,x,x,x,6.633,,x,x,x,x,x,x,7.007,,x,x,x,x,x,x,7.185,,x,x,x,x,7.043,,x,x,x,x,x,x,7.053,,x,x,x,x,x,x,7.262,,x,x,x,x,x,x,6.784,,x,x,x,x,x,x,7.055,,x,x,x,x,x,x,7.203,,x,x,x,x,x,x,6.821,,x,x,x,x,x,x,6.676,,x,x,x,x,x,x,6.566,,x,x,x,x,6.702,,x,x,x,x,x,x,6.731,,6.476,,6.408,
50,https://genenetwork.org/show_trait?trait_id=231100_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,231100_at,RRAD,"Ras-related associated with diabetes (RRAD), transcript variant 1, mRNA",,N/A,16,65.51354,RRAD,6236,N/A,Hs.1027,+,0.0,0.0,65.51354,65.516412,,,,,,5.971883729446766,6.236,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.207,,x,x,x,x,x,x,5.976,,x,x,x,x,x,x,6.209,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.9,,x,x,x,x,x,x,6.456,,x,x,5.71,,x,x,5.611,,x,x,x,x,x,x,6.049,,x,x,x,x,x,x,6.174,,x,x,6.054,,x,x,x,x,x,x,6.032,,x,x,x,x,x,x,6.233,,x,x,x,x,x,x,5.972,,x,x,5.946,,x,x,x,x,x,x,x,x,x,x,6.052,,x,x,x,x,x,x,6.119,,x,x,x,x,x,x,6.118,,x,x,x,x,x,x,6.057,,x,x,5.798,,x,x,x,x,5.678,,x,x,x,x,x,x,5.704,,x,x,x,x,5.581,,x,x,5.688,,x,x,x,x,x,x,6.164,,x,x,5.784,,x,x,x,x,x,x,5.807,,x,x,x,x,x,x,5.829,,x,x,x,x,x,x,5.953,,x,x,x,x,x,x,5.978,,x,x,5.876,,x,x,x,x,x,x,6.021,,x,x,x,x,x,x,6.17,,x,x,x,x,x,x,6.116,,x,x,x,x,x,x,x,x,x,x,x,x,5.985,,x,x,x,x,x,x,6.017,,x,x,x,x,x,x,6.069,,x,x,x,x,x,x,5.939,,x,x,x,x,x,x,5.777,,x,x,x,x,x,x,5.776,,x,x,x,x,x,x,5.977,,x,x,x,x,x,x,5.997,,x,x,x,x,x,x,x,x,x,x,x,x,5.996,,x,x,x,x,x,x
51,https://genenetwork.org/show_trait?trait_id=231100_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,231100_at,RRAD,"Ras-related associated with diabetes (RRAD), transcript variant 1, mRNA",,N/A,16,65.51354,RRAD,6236,N/A,Hs.1027,+,0.0,0.0,65.51354,65.516412,,,,,,6.290923069684934,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.332,,x,x,x,x,x,x,6.241,,x,x,x,x,x,x,6.042,,x,x,x,x,x,x,6.541,,x,x,x,x,6.431,,x,x,x,x,6.298,,x,x,x,x,x,x,6.66,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.572,,x,x,x,x,x,x,6.472,,x,x,x,x,x,x,x,x,x,x,6.205,,x,x,x,x,x,x,6.198,,x,x,x,x,x,x,6.287,,x,x,x,x,x,x,x,x,x,x,6.388,,x,x,6.4,,x,x,x,x,x,x,6.572,,x,x,x,x,x,x,6.145,,x,x,x,x,x,x,6.249,,x,x,x,x,x,x,x,x,x,x,6.266,,x,x,x,x,x,x,6.103,,x,x,x,x,x,x,x,x,6.397,,x,x,x,x,6.076,,x,x,x,x,x,x,x,x,x,x,6.184,,x,x,x,x,x,x,6.2,,x,x,x,x,x,x,6.159,,x,x,x,x,x,x,6.495,,x,x,x,x,x,x,x,x,x,x,6.134,,x,x,x,x,x,x,6.385,,x,x,x,x,x,x,5.895,,x,x,x,x,x,x,6.647,,x,x,x,x,5.915,,x,x,x,x,x,x,6.268,,x,x,x,x,x,x,6.222,,x,x,x,x,x,x,6.471,,x,x,x,x,x,x,6.262,,x,x,x,x,x,x,6.23,,x,x,x,x,x,x,6.164,,x,x,x,x,x,x,6.138,,x,x,x,x,x,x,6.206,,x,x,x,x,6.496,,x,x,x,x,x,x,x,x,x,x
52,https://genenetwork.org/show_trait?trait_id=231100_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,231100_at,RRAD,"Ras-related associated with diabetes (RRAD), transcript variant 1, mRNA",,N/A,16,65.51354,RRAD,6236,N/A,Hs.1027,+,0.0,0.0,65.51354,65.516412,,,,,,6.198833336432775,x,x,6.036,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.993,,x,x,x,x,x,x,5.749,,x,x,x,x,x,x,x,x,x,x,x,x,6.192,,x,x,x,x,6.227,,x,x,x,x,x,x,6.459,,x,x,x,x,x,x,6.058,,x,x,5.833,,x,x,5.788,,x,x,x,x,x,x,5.82,,x,x,x,x,x,x,5.943,,x,x,6.042,,x,x,x,x,x,x,6.13,,x,x,x,x,x,x,6.442,,x,x,x,x,x,x,6.288,,x,x,x,x,x,x,6.226,,x,x,x,x,x,x,6.081,,x,x,x,x,x,x,6.211,,x,x,x,x,x,x,6.277,,x,x,x,x,x,x,6.262,,x,x,6.098,,x,x,x,x,5.775,,5.923,,x,x,x,x,6.39,,x,x,x,x,x,x,x,x,6.481,,x,x,x,x,x,x,6.5,,x,x,6.499,,x,x,x,x,x,x,6.431,,x,x,x,x,x,x,6.455,,x,x,x,x,x,x,6.504,,x,x,x,x,x,x,6.453,,x,x,6.197,,x,x,x,x,x,x,6.519,,x,x,x,x,x,x,6.369,,x,x,x,x,x,x,6.428,,x,x,x,x,6.109,,x,x,x,x,x,x,6.242,,x,x,x,x,x,x,6.187,,x,x,x,x,x,x,6.292,,x,x,x,x,x,x,6.162,,x,x,x,x,x,x,6.581,,x,x,x,x,x,x,6.48,,x,x,x,x,x,x,6.189,,x,x,x,x,x,x,5.875,,x,x,x,x,6.297,,x,x,x,x,x,x,6.212,,5.784,,6.055,
53,https://genenetwork.org/show_trait?trait_id=212786_at&dataset=UCI_HC_0913,human,Aging-Brain-UCI,UCI_HC_0913,212786_at,CLEC16A,"C-type lectin domain family 16, member A (type 1 diabetes); distal 3' UTR",distal 3' UTR,N/A,16,10.945939,"CLEC16A, KIAA0350",23274,N/A,Hs.35490,+,0.0,0.0,10.945939,11.18354,,,,,,9.285999963449877,x,x,x,x,9.631,,9.498,,9.514,,9.674,,9.622,,x,x,9.197,,x,x,x,x,x,x,9.048,,x,x,x,x,x,x,9.138,,x,x,9.738,,x,x,9.409,,x,x,x,x,9.275,,x,x,x,x,9.068,,x,x,x,x,x,x,9.046,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.027,,x,x,x,x,x,x,9.109,,x,x,x,x,x,x,x,x,x,x,9.001,,x,x,x,x,x,x,9.084,,x,x,x,x,x,x,9.623,,x,x,x,x,x,x,9.326,,x,x,x,x,x,x,9.189,,x,x,x,x,x,x,9.228,,x,x,x,x,x,x,9.162,,x,x,x,x,x,x,9.188,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.522,,x,x,x,x,x,x,x,x,x,x,9.336,,x,x,x,x,x,x,x,x,x,x,9.141,,x,x,x,x,x,x,9.254,,x,x,x,x,x,x,9.483,,x,x,x,x,x,x,8.993,,x,x,x,x,x,x,x,x,x,x,9.377,,x,x,x,x,x,x,9.055,,x,x,x,x,x,x,9.245,,x,x,x,x,x,x,9.17,,x,x,x,x,9.442,,x,x,x,x,x,x,9.207,,x,x,x,x,x,x,9.353,,x,x,x,x,x,x,9.241,,x,x,x,x,x,x,9.354,,x,x,x,x,x,x,9.167,,x,x,x,x,x,x,9.258,,x,x,x,x,x,x,9.135,,x,x,x,x,x,x,9.167,,x,x,x,x,9.603,,x,x,x,x,x,x,x,x
54,https://genenetwork.org/show_trait?trait_id=212786_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,212786_at,CLEC16A,"C-type lectin domain family 16, member A (type 1 diabetes); distal 3' UTR",distal 3' UTR,N/A,16,10.945939,"CLEC16A, KIAA0350",23274,N/A,Hs.35490,+,0.0,0.0,10.945939,11.18354,,,,,,9.372465178023937,9.306,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.609,,x,x,x,x,x,x,9.555,,x,x,x,x,x,x,9.491,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.391,,x,x,x,x,x,x,9.005,,x,x,9.644,,x,x,9.229,,x,x,x,x,x,x,9.195,,x,x,x,x,x,x,9.383,,x,x,9.139,,x,x,x,x,x,x,9.099,,x,x,x,x,x,x,9.375,,x,x,x,x,x,x,9.436,,x,x,9.444,,x,x,x,x,x,x,x,x,x,x,9.199,,x,x,x,x,x,x,9.063,,x,x,x,x,x,x,9.422,,x,x,x,x,x,x,9.168,,x,x,9.258,,x,x,x,x,9.216,,x,x,x,x,x,x,9.247,,x,x,x,x,9.286,,x,x,9.39,,x,x,x,x,x,x,9.494,,x,x,9.436,,x,x,x,x,x,x,9.595,,x,x,x,x,x,x,9.298,,x,x,x,x,x,x,9.466,,x,x,x,x,x,x,9.329,,x,x,9.582,,x,x,x,x,x,x,9.536,,x,x,x,x,x,x,9.56,,x,x,x,x,x,x,9.475,,x,x,x,x,x,x,x,x,x,x,x,x,9.501,,x,x,x,x,x,x,9.251,,x,x,x,x,x,x,9.208,,x,x,x,x,x,x,9.455,,x,x,x,x,x,x,9.617,,x,x,x,x,x,x,9.45,,x,x,x,x,x,x,9.313,,x,x,x,x,x,x,9.299,,x,x,x,x,x,x,x,x,x,x,x,x,9.601,,x,x,x,x,x,x
55,https://genenetwork.org/show_trait?trait_id=212786_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,212786_at,CLEC16A,"C-type lectin domain family 16, member A (type 1 diabetes); distal 3' UTR",distal 3' UTR,N/A,16,10.945939,"CLEC16A, KIAA0350",23274,N/A,Hs.35490,+,0.0,0.0,10.945939,11.18354,,,,,,9.40915391384027,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.6,,x,x,x,x,x,x,9.487,,x,x,x,x,x,x,9.338,,x,x,x,x,x,x,9.389,,x,x,x,x,9.544,,x,x,x,x,9.432,,x,x,x,x,x,x,9.32,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.197,,x,x,x,x,x,x,9.008,,x,x,x,x,x,x,x,x,x,x,9.135,,x,x,x,x,x,x,9.591,,x,x,x,x,x,x,9.507,,x,x,x,x,x,x,x,x,x,x,9.612,,x,x,9.574,,x,x,x,x,x,x,9.596,,x,x,x,x,x,x,9.594,,x,x,x,x,x,x,9.365,,x,x,x,x,x,x,x,x,x,x,9.393,,x,x,x,x,x,x,9.371,,x,x,x,x,x,x,x,x,9.474,,x,x,x,x,9.264,,x,x,x,x,x,x,x,x,x,x,9.417,,x,x,x,x,x,x,9.345,,x,x,x,x,x,x,9.37,,x,x,x,x,x,x,9.271,,x,x,x,x,x,x,x,x,x,x,9.534,,x,x,x,x,x,x,9.25,,x,x,x,x,x,x,9.374,,x,x,x,x,x,x,9.699,,x,x,x,x,9.376,,x,x,x,x,x,x,9.383,,x,x,x,x,x,x,9.193,,x,x,x,x,x,x,9.225,,x,x,x,x,x,x,9.377,,x,x,x,x,x,x,9.298,,x,x,x,x,x,x,9.603,,x,x,x,x,x,x,9.312,,x,x,x,x,x,x,9.487,,x,x,x,x,9.652,,x,x,x,x,x,x,x,x,x,x
56,https://genenetwork.org/show_trait?trait_id=204158_s_at&dataset=UCI_HC_0913,human,Aging-Brain-UCI,UCI_HC_0913,204158_s_at,TCIRG1,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3",,N/A,11,67.563105,TCIRG1,10312,N/A,Hs.495985,+,0.0,0.0,67.563105,67.574937,,,,,,8.453581410785054,x,x,x,x,8.938,,8.856,,9.091,,8.831,,9.52,,x,x,7.954,,x,x,x,x,x,x,8.482,,x,x,x,x,x,x,8.164,,x,x,9.811,,x,x,9.113,,x,x,x,x,8.885,,x,x,x,x,9.122,,x,x,x,x,x,x,8.747,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.001,,x,x,x,x,x,x,7.861,,x,x,x,x,x,x,x,x,x,x,8.314,,x,x,x,x,x,x,8.042,,x,x,x,x,x,x,8.05,,x,x,x,x,x,x,8.738,,x,x,x,x,x,x,8.419,,x,x,x,x,x,x,8.406,,x,x,x,x,x,x,8.913,,x,x,x,x,x,x,8.205,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.973,,x,x,x,x,x,x,x,x,x,x,8.49,,x,x,x,x,x,x,x,x,x,x,8.398,,x,x,x,x,x,x,7.829,,x,x,x,x,x,x,8.525,,x,x,x,x,x,x,8.252,,x,x,x,x,x,x,x,x,x,x,8.428,,x,x,x,x,x,x,8.251,,x,x,x,x,x,x,7.909,,x,x,x,x,x,x,7.797,,x,x,x,x,8.419,,x,x,x,x,x,x,7.68,,x,x,x,x,x,x,8.211,,x,x,x,x,x,x,8.159,,x,x,x,x,x,x,8.054,,x,x,x,x,x,x,8.107,,x,x,x,x,x,x,8.329,,x,x,x,x,x,x,8.454,,x,x,x,x,x,x,8.534,,x,x,x,x,8.242,,x,x,x,x,x,x,x,x
57,https://genenetwork.org/show_trait?trait_id=212786_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,212786_at,CLEC16A,"C-type lectin domain family 16, member A (type 1 diabetes); distal 3' UTR",distal 3' UTR,N/A,16,10.945939,"CLEC16A, KIAA0350",23274,N/A,Hs.35490,+,0.0,0.0,10.945939,11.18354,,,,,,9.504312554995218,x,x,9.427,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.307,,x,x,x,x,x,x,9.599,,x,x,x,x,x,x,x,x,x,x,x,x,9.719,,x,x,x,x,10.023,,x,x,x,x,x,x,9.564,,x,x,x,x,x,x,9.548,,x,x,9.654,,x,x,9.906,,x,x,x,x,x,x,9.67,,x,x,x,x,x,x,9.765,,x,x,9.416,,x,x,x,x,x,x,9.127,,x,x,x,x,x,x,9.337,,x,x,x,x,x,x,9.443,,x,x,x,x,x,x,9.741,,x,x,x,x,x,x,9.314,,x,x,x,x,x,x,9.257,,x,x,x,x,x,x,9.682,,x,x,x,x,x,x,9.266,,x,x,9.406,,x,x,x,x,9.39,,9.378,,x,x,x,x,9.35,,x,x,x,x,x,x,x,x,9.477,,x,x,x,x,x,x,9.228,,x,x,9.383,,x,x,x,x,x,x,9.463,,x,x,x,x,x,x,9.285,,x,x,x,x,x,x,9.461,,x,x,x,x,x,x,9.53,,x,x,9.652,,x,x,x,x,x,x,9.519,,x,x,x,x,x,x,9.504,,x,x,x,x,x,x,9.606,,x,x,x,x,9.497,,x,x,x,x,x,x,9.628,,x,x,x,x,x,x,9.533,,x,x,x,x,x,x,9.297,,x,x,x,x,x,x,9.504,,x,x,x,x,x,x,9.385,,x,x,x,x,x,x,9.289,,x,x,x,x,x,x,9.663,,x,x,x,x,x,x,9.619,,x,x,x,x,9.542,,x,x,x,x,x,x,9.655,,9.572,,9.626,
58,https://genenetwork.org/show_trait?trait_id=204158_s_at&dataset=UCI_PCG_0913,human,Aging-Brain-UCI,UCI_PCG_0913,204158_s_at,TCIRG1,"T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3",,N/A,11,67.563105,TCIRG1,10312,N/A,Hs.495985,+,0.0,0.0,67.563105,67.574937,,,,,,8.212930269019548,8.029,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.874,,x,x,x,x,x,x,8.263,,x,x,x,x,x,x,7.953,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.367,,x,x,x,x,x,x,8.79,,x,x,8.302,,x,x,9.706,,x,x,x,x,x,x,7.964,,x,x,x,x,x,x,7.888,,x,x,8.745,,x,x,x,x,x,x,8.008,,x,x,x,x,x,x,8.097,,x,x,x,x,x,x,8.31,,x,x,8.855,,x,x,x,x,x,x,x,x,x,x,8.294,,x,x,x,x,x,x,8.034,,x,x,x,x,x,x,8.292,,x,x,x,x,x,x,7.918,,x,x,7.754,,x,x,x,x,8.316,,x,x,x,x,x,x,7.868,,x,x,x,x,8.404,,x,x,7.948,,x,x,x,x,x,x,7.945,,x,x,7.882,,x,x,x,x,x,x,7.964,,x,x,x,x,x,x,8.082,,x,x,x,x,x,x,7.974,,x,x,x,x,x,x,8.204,,x,x,8.619,,x,x,x,x,x,x,9.005,,x,x,x,x,x,x,7.989,,x,x,x,x,x,x,7.834,,x,x,x,x,x,x,x,x,x,x,x,x,8.068,,x,x,x,x,x,x,7.993,,x,x,x,x,x,x,8.077,,x,x,x,x,x,x,8.239,,x,x,x,x,x,x,7.865,,x,x,x,x,x,x,8.089,,x,x,x,x,x,x,9.136,,x,x,x,x,x,x,8.281,,x,x,x,x,x,x,x,x,x,x,x,x,7.931,,x,x,x,x,x,x
