"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,BN-Lx/Cub,BN-Lx/Cub_SE,SHR/OlaIpcv,SHR/OlaIpcv_SE,SHR_BNF1,SHR_BNF1_SE,BN_SHRF1,BN_SHRF1_SE,BXH2,BXH2_SE,BXH3,BXH3_SE,BXH5,BXH5_SE,BXH6,BXH6_SE,BXH8,BXH8_SE,BXH9,BXH9_SE,BXH10,BXH10_SE,BXH11,BXH11_SE,BXH12,BXH12_SE,BXH12a,BXH12a_SE,BXH13,BXH13_SE,HXB1,HXB1_SE,HXB2,HXB2_SE,HXB3,HXB3_SE,HXB4,HXB4_SE,HXB5,HXB5_SE,HXB7,HXB7_SE,HXB9,HXB9_SE,HXB10,HXB10_SE,HXB13,HXB13_SE,HXB14,HXB14_SE,HXB15,HXB15_SE,HXB16,HXB16_SE,HXB17,HXB17_SE,HXB18,HXB18_SE,HXB19,HXB19_SE,HXB20,HXB20_SE,HXB21,HXB21_SE,HXB22,HXB22_SE,HXB23,HXB23_SE,HXB24,HXB24_SE,HXB25,HXB25_SE,HXB26,HXB26_SE,HXB27,HXB27_SE,HXB29,HXB29_SE,HXB30,HXB30_SE,HXB31,HXB31_SE,F344/Stm,F344/Stm_SE,FXLE12/Stm,FXLE12/Stm_SE,FXLE13/Stm,FXLE13/Stm_SE,FXLE14/Stm,FXLE14/Stm_SE,FXLE15/Stm,FXLE15/Stm_SE,FXLE16/Stm,FXLE16/Stm_SE,FXLE17/Stm,FXLE17/Stm_SE,FXLE18/Stm,FXLE18/Stm_SE,FXLE19/Stm,FXLE19/Stm_SE,FXLE20/Stm,FXLE20/Stm_SE,FXLE21/Stm,FXLE21/Stm_SE,FXLE22/Stm,FXLE22/Stm_SE,FXLE23/Stm,FXLE23/Stm_SE,FXLE24/Stm,FXLE24/Stm_SE,FXLE25/Stm,FXLE25/Stm_SE,FXLE26/Stm,FXLE26/Stm_SE,LEXF10B/Stm,LEXF10B/Stm_SE,LEXF10C/Stm,LEXF10C/Stm_SE,LEXF11/Stm,LEXF11/Stm_SE,LEXF1A/Stm,LEXF1A/Stm_SE,LEXF1C/Stm,LEXF1C/Stm_SE,LEXF2A/Stm,LEXF2A/Stm_SE,LEXF2B/Stm,LEXF2B/Stm_SE,LEXF2C/Stm,LEXF2C/Stm_SE,LEXF3/Stm,LEXF3/Stm_SE,LEXF4/Stm,LEXF4/Stm_SE,LEXF5/Stm,LEXF5/Stm_SE,LEXF6B/Stm,LEXF6B/Stm_SE,LEXF7A/Stm,LEXF7A/Stm_SE,LEXF7B/Stm,LEXF7B/Stm_SE,LEXF7C/Stm,LEXF7C/Stm_SE,LEXF8A/Stm,LEXF8A/Stm_SE,LEXF8D/Stm,LEXF8D/Stm_SE,LEXF9/Stm,LEXF9/Stm_SE,LE/Stm,LE/Stm_SE,LEXF10A/Stm,LEXF10A/Stm_SE,BN-Lx/Cub,BN-Lx/Cub_SE,BXH10/Cub,BXH10/Cub_SE,BXH11/Cub,BXH11/Cub_SE,BXH12/Cub,BXH12/Cub_SE,BXH13/Cub,BXH13/Cub_SE,BXH2/Cub,BXH2/Cub_SE,BXH3/Cub,BXH3/Cub_SE,BXH5/Cub,BXH5/Cub_SE,BXH6/Cub,BXH6/Cub_SE,BXH8/Cub,BXH8/Cub_SE,BXH9/Cub,BXH9/Cub_SE,HXB10/Ipcv,HXB10/Ipcv_SE,HXB13/Ipcv,HXB13/Ipcv_SE,HXB15/Ipcv,HXB15/Ipcv_SE,HXB17/Ipcv,HXB17/Ipcv_SE,HXB18/Ipcv,HXB18/Ipcv_SE,HXB1/Ipcv,HXB1/Ipcv_SE,HXB20/Ipcv,HXB20/Ipcv_SE,HXB21/Ipcv,HXB21/Ipcv_SE,HXB22/Ipcv,HXB22/Ipcv_SE,HXB23/Ipcv,HXB23/Ipcv_SE,HXB24/Ipcv,HXB24/Ipcv_SE,HXB25/Ipcv,HXB25/Ipcv_SE,HXB27/Ipcv,HXB27/Ipcv_SE,HXB29/Ipcv,HXB29/Ipcv_SE,HXB2/Ipcv,HXB2/Ipcv_SE,HXB31/Ipcv,HXB31/Ipcv_SE,HXB3/Ipcv,HXB3/Ipcv_SE,HXB4/Ipcv,HXB4/Ipcv_SE,HXB5/Ipcv,HXB5/Ipcv_SE,HXB7/Ipcv,HXB7/Ipcv_SE,SHR/OlaIpcv,SHR/OlaIpcv_SE,ACI/EurMcwi,ACI/EurMcwi_SE,ACI/N,ACI/N_SE,BDIX/NemOda,BDIX/NemOda_SE,BN/Crl,BN/Crl_SE,BN/HsdShulRrrc,BN/HsdShulRrrc_SE,BN/SsN,BN/SsN_SE,BN/NHsdMcwi,BN/NHsdMcwi_SE,BN/RijHsd,BN/RijHsd_SE,BUF/Mna,BUF/Mna_SE,BUF/N,BUF/N_SE,DA/OlaHsd,DA/OlaHsd_SE,MHS/Gib,MHS/Gib_SE,MNS/Gib,MNS/Gib_SE,SBH/Ygl,SBH/Ygl_SE,SBN/Ygl,SBN/Ygl_SE,SHRSP/Gla,SHRSP/Gla_SE,SR/Jr,SR/Jr_SE,SS/Jr,SS/Jr_SE,WAG/Rij,WAG/Rij_SE,F344/DuCrl,F344/DuCrl_SE,F344/N,F344/N_SE,F344/NCrl,F344/NCrl_SE,F344/NHsd,F344/NHsd_SE,FHH/EurMcw,FHH/EurMcw_SE,GK/FarMcwi,GK/FarMcwi_SE,LEW/Crl,LEW/Crl_SE,LH/MavRrrc,LH/MavRrrc_SE,LL/MavRrrc,LL/MavRrrc_SE,LN/MavRrrc,LN/MavRrrc_SE,M520/N,M520/N_SE,M520/NrrrcMcwi,M520/NrrrcMcwi_SE,MR/N,MR/N_SE,MWF/Hsd,MWF/Hsd_SE,PVG/Seac,PVG/Seac_SE,RCS/LavRrrc,RCS/LavRrrc_SE,SHRSP/A3NCrl,SHRSP/A3NCrl_SE,SHR/NCrl,SHR/NCrl_SE,SHR/NHsd,SHR/NHsd_SE,SR/JrHsd,SR/JrHsd_SE,SS/HsdMcwiCrl,SS/HsdMcwiCrl_SE,SS/JrHsdMcwi,SS/JrHsdMcwi_SE,SS/JrHsd,SS/JrHsd_SE,WAG/RijCrl,WAG/RijCrl_SE,WKY/N,WKY/N_SE,WKY/NCrl,WKY/NCrl_SE,WKY/NHsd,WKY/NHsd_SE,WN/N,WN/N_SE,LEW/SsNHsd,LEW/SsNHsd_SE,WLI/Eer,WLI/Eer_SE,WMI/Eer,WMI/Eer_SE,HXB10WMIF1,HXB10WMIF1_SE,SHRIpcvBNMcwiF1,SHRIpcvBNMcwiF1_SE,SSMcwiSHRIpcvF1,SSMcwiSHRIpcvF1_SE,SSMcwiWLIF1,SSMcwiWLIF1_SE
42,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_KNVDAVEIPDGRPDSGVPSLRA&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_KNVDAVEIPDGRPDSGVPSLRA,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,20,20.28927,rsRn10018446,11.5966254809062,0.78,7.993761925470261,7.9055,0.0219203,8.038,0.0141421,x,x,x,x,x,x,8.018,0.0480833,x,x,8.0375,0.00777817,8.003,0.0113137,x,x,x,x,x,x,8.016,0.0240416,x,x,7.979,0.0296985,8.0055,0.00494975,7.975,0.00707107,7.963,0.00848528,7.9965,0.0403051,x,x,7.9725,0.00353553,x,x,7.993,0.0127279,7.997,0.0353553,x,x,8.024,0.0141421,x,x,8.028,0.0325269,8.0195,0.0714178,x,x,7.9825,0.00353553,x,x,7.9675,0.00636396,x,x,x,x,x,x,x,x,x,x,7.964,0.0381838,x,x,7.984,0.0212132,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.9055,0.0219203,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.038,0.0141421,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
43,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_REAFETGGLEAALSWVRA&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_REAFETGGLEAALSWVRA,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,1,117.401386,rsRn10000620,10.8226818085544,0.499,7.960678577423096,7.7755,0.0388909,7.982,0.00707107,x,x,x,x,x,x,7.963,0.0381838,x,x,x,x,x,x,x,x,x,x,x,x,7.9715,0.0459619,x,x,7.9335,0.0176777,x,x,7.9705,0.0176777,7.9705,0.0190919,7.991,0.0,x,x,7.975,0.0254558,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.001,0.0537401,x,x,7.9825,0.0205061,x,x,7.984,0.0240416,x,x,x,x,x,x,x,x,x,x,7.9685,0.0558614,x,x,7.981,0.0268701,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.7755,0.0388909,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.982,0.00707107,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
44,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_KSALIAALCGKN&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_KSALIAALCGKN,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,1,50.34351,rsRn10000233,12.8920759867559,0.046,7.75837504863739,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.746,0.00141421,7.7505,0.013435,x,x,x,x,x,x,x,x,x,x,x,x,7.7575,0.0162635,x,x,x,x,7.754,0.0,x,x,x,x,x,x,7.7435,0.013435,7.7545,0.00353553,x,x,7.79,0.0,x,x,7.771,0.0254558,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
45,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RGQLAEWRR&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RGQLAEWRR,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,,,,,,7.785083293914795,7.9835,0.0190919,7.766,0.00282843,x,x,x,x,x,x,7.736,0.00141421,x,x,x,x,x,x,x,x,x,x,x,x,7.7535,0.00070711,x,x,7.7425,0.0162635,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.729,0.00282843,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.9835,0.0190919,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.766,0.00282843,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
46,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RAAHGVLLQALDEMLADAEAVLGPPEHNQ&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RAAHGVLLQALDEMLADAEAVLGPPEHNQ,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,,,,,,7.735916614532471,7.724,0.00707107,7.7605,0.00353553,x,x,x,x,x,x,7.729,0.00424264,x,x,x,x,x,x,x,x,x,x,x,x,7.745,0.00282843,x,x,7.737,0.0212132,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.72,0.0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.724,0.00707107,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.7605,0.00353553,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
47,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9&dataset=UND_NIDA_HXB-BXH_WBPr_log2z8_0622,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPr_log2z8_0622,A0A0G2K1U9,Irgq,immunity-related gtpase q,,N/A,1,80.1238451,Not available,292708,N/A,,+,,,80.1238451,80.127681,2,210.463377,rsRn10003427,16.4810781605348,,10.563225838445849,10.5575,0.1492,10.711,0.00848528,x,x,x,x,x,x,10.616,0.0876812,10.4775,0.0445477,10.7135,0.0162635,10.6455,0.0615183,10.4355,0.0473761,10.5215,0.0544472,10.4365,0.0502046,10.5955,0.132229,x,x,10.485,0.0410122,10.528,0.0296985,10.6235,0.00919239,10.6215,0.0346482,10.67,0.00848528,10.5195,0.0615183,10.6435,0.00919239,x,x,10.5165,0.0289914,10.595,0.0438406,x,x,10.5835,0.00070711,x,x,10.6575,0.103945,10.663,0.114551,x,x,10.622,0.0282843,10.393,0.00989949,10.635,0.00848528,10.494,0.0226274,10.439,0.0226274,10.397,0.00565685,x,x,10.5,0.137179,10.5195,0.0714178,x,x,10.644,0.0650538,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.5575,0.1492,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.711,0.00848528,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
48,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9&dataset=UND_NIDA_HXB-BXH_WBPr_log2z8_0822,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPr_log2z8_0822,A0A0G2K1U9,Irgq,immunity-related gtpase q,,N/A,1,80.1238451,Not available,292708,N/A,,+,,,80.1238451,80.127681,15,6.387324,rsRn10015250,16.6870500371454,,19.172903307022587,18.5,1.48,20.22,0.09,x,x,x,x,x,x,19.45,0.46,19.05,0.74,20.44,0.13,19.95,0.81,18.19,0.71,19.84,0.98,18.38,1.21,19.22,0.91,x,x,18.75,0.07,17.93,0.11,19.3,0.08,19.26,0.85,19.79,0.04,19.94,1.01,20.08,0.02,x,x,17.9,0.38,18.97,0.45,x,x,18.69,0.21,x,x,19.69,1.33,19.94,0.41,x,x,19.12,0.57,18.33,0.07,19.41,0.13,19.96,0.41,19.08,0.45,18.42,0.05,x,x,20.03,2.06,16.99,0.76,x,x,19.54,1.12,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,18.5,1.48,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,20.22,0.09,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
49,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9&dataset=UND_NIDA_HXB-BXH_WBPr_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPr_log2z8_0221,A0A0G2K1U9,Irgq,immunity-related gtpase q,,N/A,1,80.1238451,Not available,292708,N/A,,+,,,80.1238451,80.127681,5,82.394566,D5Rat147,13.6485416313424,0.252,9.40819045475551,9.423,0.16617,9.55,0.00636396,x,x,x,x,x,x,9.445,0.0933381,x,x,9.511,0.0155564,9.448,0.0721249,x,x,x,x,x,x,9.418,0.145664,x,x,9.301,0.0452548,9.311,0.0289914,9.391,0.013435,9.394,0.0431335,9.455,0.0212132,x,x,9.421,0.0162635,x,x,9.298,0.0360624,9.393,0.0572756,x,x,9.369,0.00070711,x,x,9.453,0.118794,9.499,0.125158,x,x,9.391,0.0304056,x,x,9.409,0.00494975,x,x,x,x,x,x,x,x,x,x,9.276,0.0742462,x,x,9.416,0.0636396,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.423,0.16617,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.55,0.00636396,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
50,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000046500&dataset=PGenRatBrn_rna_z_0520,rat,HXBBXH,PGenRatBrn_rna_z_0520,ENSRNOG00000046500,Irgq,immunity-related GTPase Q,,N/A,1,80.123844,RGD1309409,292708,N/A,,+,,,80.123844,80.127681,8,46.15835,rs107199320,11.4538469324397,,8.495133336385091,8.446,,8.462,,x,x,x,x,8.545,,8.513,,8.562,,8.621,,8.557,,8.507,,8.483,,8.512,,8.414,,x,x,8.469,,8.551,,8.33,,8.622,,8.47,,8.707,,8.343,,x,x,8.449,,8.533,,x,x,8.599,,x,x,8.481,,8.315,,x,x,8.291,,8.414,,8.246,,8.437,,8.359,,8.256,,x,x,8.468,,8.586,,x,x,8.519,,8.444,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.684,,x,x,8.446,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.462,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.632,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.52,,8.709,,x,x,x,x,8.514,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.581,,x,x,x,x,8.535,,x,x,8.419,,x,x,x,x,x,x,8.536,,x,x,x,x,8.592,,x,x,x,x,x,x,x,x,x,x,x,x
51,https://genenetwork.org/show_trait?trait_id=ENSRNOG00000049811&dataset=PGenRatBrn_rna_z_0520,rat,HXBBXH,PGenRatBrn_rna_z_0520,ENSRNOG00000049811,Tcim,transcriptional and immune response regulator,,N/A,16,67.5958,Not available,100910163,N/A,,,,,67.5958,67.59612,1,2.107034,rsRn10000001,0.0,,0.0,0.0,,0.0,,x,x,x,x,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,x,x,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,x,x,0.0,,0.0,,x,x,0.0,,x,x,0.0,,0.0,,x,x,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,x,x,0.0,,0.0,,x,x,0.0,,0.0,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0,,x,x,0.0,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0,,0.0,,x,x,x,x,0.0,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0.0,,x,x,x,x,0.0,,x,x,0.0,,x,x,x,x,x,x,0.0,,x,x,x,x,0.0,,x,x,x,x,x,x,x,x,x,x,x,x
